Grupo;Situação;Ano Formação;Líder;Instituição;Unidade;Área predominante;UF;Repercussão;Linhas de Pesquisa;Instituições Parceiras;Indicadores de RH;link
Núcleo de Estudos e Pesquisas em Agricultura da Amazônia;Certificado;2017;Davair Lopes Teixeira Junior;Instituto Federal do Acre - IFAC;;Ciências Humanas, Filosofia;AC;Este grupo de pesquisa nasceu de uma relação interdisciplinar de vários mestres e doutores que pesquisam diversos ramos do saber científico no Brasil e exterior. Nossa principal necessidade é atender a busca pelo exercício reflexivo no campo das Ciências Humanas juntamente com o auxílio de problemáticas atuais que necessitam de pesquisas científicas tanto no campo teórico quanto prático. As questões que envolvem inteligência artificial e automação industrial são cada vez mais possíveis em nossa sociedade, para tanto iremos fundamentar esse grupo pensando em resoluções práticas tanto na microrregião do Acre a luz do IFAC como tanto no Brasil. Nosso grupo ganha parceria e inovação nesse estado, pois é pioneiro em elaboração estrutural no âmbito filosófico reflexivo aliando a ciências exatas e aplicadas na natureza e no contexto social. Para tanto, iremos de maneira efetiva dialogar e especular uma pluralidade de textos e materiais nacionais e internacionais em busca do melhoramento da IA;{"Nome":Bioética e as novas tecnologias ambientais,"Q_Estudantes":2,"Q_Pesquisadores":7}|{"Nome":Inteligência artificial e filosofia ambiental,"Q_Estudantes":3,"Q_Pesquisadores":5};{"Nome":Centro de Educação - Campus I,"Sigla":UFPB,"UF":PB};{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":5,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/290184
Núcleo de Estudos e Pesquisas em Informática na Educação - nPIE;Certificado;2017;Kleber Tavares Fernandes;Universidade Federal Rural do Semi-Árido - UFERSA;UFERSA - Campus Angicos;Ciências Exatas e da Terra, Ciência da Computação;RN;Esse Núcleo se constitui a partir de uma abordagem interdisciplinar, articulando pesquisas nas áreas de Informática na Educação.;{"Nome":Ambientes e Sistemas Computacionais para Ensino/Aprendizagem,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Desenvolvimento do Pensamento Computacional,"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Inovação e Aprendizagem Criativa,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Jogos, robótica e realidade virtual/aumentada,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Learning Analytics,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Métodos e processos para desenvolvimento de software educacional e objetos de aprendizagem, arquiteturas de software educacional, frameworks e ferramentas de autoria,,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":O uso e os impactos das tecnologias digitais de informação e comunicação na educação,"Q_Estudantes":4,"Q_Pesquisadores":3};{"Nome":Instituto Metrópole Digital,"Sigla":IMD,"UF":RN};{"Formação acadêmica":Doutorado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/301864
Núcleo de Estudos e Pesquisas em Tecnologia da Informação;Certificado;2014;Ricardo Rodrigues Dias de Lima;Instituto Federal de Educação, Ciência e Tecnologia de Goiás - IFG;;Ciências Exatas e da Terra, Ciência da Computação;GO;;{"Nome":Engenharia de Software,"Q_Estudantes":21,"Q_Pesquisadores":7}|{"Nome":Informática na Educação,"Q_Estudantes":3,"Q_Pesquisadores":5}|{"Nome":Inteligência Artificial,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Tecnologia da Informação Aplicada ao Meio Ambiente,"Q_Estudantes":1,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado,"Pesquisadores":4,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":17,"Técnicos":0,"Estrangeiros":0,"Total":17}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/3243208893685654
Núcleo de Estudos e Pesquisas Experimentais e Tecnológicas (NExT);Certificado;2010;Aylton José Alves;Instituto Federal de Educação, Ciência e Tecnologia de Goiás - IFG;;Engenharias, Engenharia Elétrica;GO;A recente transformação do Centro Federal de Educação, Ciência e Tecnologia de Goiás (CEFET-GO) em Instituto Federal de Goiás (IFG) ampliou o leque de atuação da nossa instituição, colocando-a no mesmo patamar das Universidades. Além da formação especializada por meio do ensino nas modalidades técnico, graduação e pós-graduação, o Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFG) tem como meta a pesquisa aplicada e a disseminação do conhecimento produzido através de mecanismos de extensão. Neste contexto, o IFG vem de forma acelerada desenvolvendo ações com o intuito de integrar o ensino, a pesquisa e a extensão. Os esforços desprendidos nestas ações vêm promovendo fermentação no conhecimento, produzindo sentimento de envolvimento dos professores/pesquisadores e discentes em prol da pesquisa e extensão. A falta de uma destas ações descaracteriza a instituição como Instituição de Ensino. Com o desejo de realizar pesquisas de alto nível (básica e aplicada), alguns pesquisadores do IFG criam o Núcleo de Estudos e Pesquisas Experimentais e Tecnológicas (NExT), que nasce da vontade de investigar conjuntamente, entre os seus departamentos e de outras instituições e dentro das linhas de pesquisa estabelecidas e enquadradas em áreas de concentração da Coordenadoria de Aperfeiçoamento de Pessoal de Nível Superior (CAPES) e do Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq).;{"Nome":Controle e Automação de Processos,"Q_Estudantes":6,"Q_Pesquisadores":6}|{"Nome":ENGENHARIA/TECNOLOGIA/GESTÃO,"Q_Estudantes":5,"Q_Pesquisadores":9}|{"Nome":Modelagem, Otimização e Simulação de Sistemas,"Q_Estudantes":34,"Q_Pesquisadores":8}|{"Nome":Sistema Elétrico de Potência,"Q_Estudantes":12,"Q_Pesquisadores":4};{"Nome":Universidade de São Paulo,"Sigla":USP,"UF":SP}|{"Nome":Empresa Brasileira de Pesquisa Agropecuária,"Sigla":EMBRAPA,"UF":DF}|{"Nome":Universidade Federal de Goiás,"Sigla":UFG,"UF":GO}|{"Nome":Universidade de Brasília,"Sigla":UnB,"UF":DF}|{"Nome":Carleton University,"Sigla":C.U.,"UF":}|{"Nome":Universidade Estadual de Goiás,"Sigla":UEG,"UF":GO}|{"Nome":Companhia Energética de Goiás,"Sigla":CELG,"UF":GO}|{"Nome":Departamento de Engenharia e Informática,"Sigla":U.COIMBRA,"UF":}|{"Nome":Jardim Goiás Empreendimentos,"Sigla":JGE,"UF":GO}|{"Nome":Celg Geração e Transmissão,"Sigla":CELG GT,"UF":GO};{"Formação acadêmica":Doutorado,"Pesquisadores":11,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":13}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":4,"Técnicos":2,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":0,"Estudantes":3,"Técnicos":1,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":MBA,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":4,"Técnicos":2,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":34,"Técnicos":0,"Estrangeiros":0,"Total":34};http://dgp.cnpq.br/dgp/espelhogrupo/42987
Núcleo de Estudos em Economia, Tecnologia e Sociedade - NETS;Certificado;2020;Edemilson Cruz Santana Junior;Universidade Federal do Ceará - UFC;Departamento de Ciências Sociais e Filosofia;Ciências Humanas, Sociologia;CE;O trabalho conjunto de integrantes do grupo, expresso, em particular, nas intervenções e publicações recentes do pesquisador-líder (ver registro completo no Currículo Lattes) e seus orientados, vem ganhando repercussão em debates na sociedade civil, acadêmicos e não acadêmicos, mesas redondas, e em importantes veículos de imprensa, conforme registros de entrevistas e comentários selecionados no link abaixo: https://edemilsonparana.info/midiamedia/. Cursos e minicursos abertos, com participação internacional, foram realizados e o grupo conta ainda com um veículo de divulgação científica, o Podcast intelecto geral. Todos esses conteúdos podem ser acessados em: https://netsufc.wordpress.com/;{"Nome":Digitalização do dinheiro e das finanças,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Inteligência artificial, automação do trabalho e da produção, controle e vigilância social,"Q_Estudantes":4,"Q_Pesquisadores":6};{"Nome":Centro de Pesquisa e Pós-Graduação sobre a América Latina e o Caribe,"Sigla":CEPPAC,"UF":DF}|{"Nome":Cardiff University,"Sigla":CARDIFF,"UF":}|{"Nome":Departamento de Economia,"Sigla":UFRN,"UF":RN}|{"Nome":Faculdade de Econ., Adm., Contabilidade Ciên. da Informação e Documentação,"Sigla":FACE,"UF":DF};{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":5,"Técnicos":0,"Estrangeiros":0,"Total":11}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/679013
Núcleo de Estudos em Educação na Cultura Digital;Certificado;2020;Rosane Aragón;Universidade Federal do Rio Grande do Sul - UFRGS;Faculdade de Educação;Ciências Humanas, Educação;RS;- O grupo tem promovido desde 2005, um evento acadêmico denominado Workshop de Arquiteturas Pedagógicas para Educação a Distância junto ao Simpósio Brasileiro de Informática na Educação (SBIE). As duas últimas edições ocorreram em 2018, Fortaleza-CE, IX WAPSEDI 2019 e em Brasília-DF, X WAPSEDI. - Elaboração e aplicação de diversas Arquiteturas Pedagógicas no Curso de Graduação Pedagogia na Modalidade a Distância (PEAD/UFRGS), desenvolvido no período 2014 a 2020. Aplicações na graduação (licenciaturas) e pós-graduação (PPGEDU/UFRGS, UFES/PPGI, PPGENCiM/UFAM) de diferentes arquiteturas pedagógica com destaque para a AP Debate de Teses. -Produção de um ambiente na web para dar suporte à Arquitetura Pedagógica Debate de teses -Aplicação da Arquitetura Pedagógica Debate de Teses em edições da Maratona de Empreendedorismo da UFRGS.;{"Nome":Arquiteturas Pedagógicas,"Q_Estudantes":8,"Q_Pesquisadores":9}|{"Nome":Inteligencia Artificial,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Interfaces Digitais em Educação, Arte, Linguagem e Cognição,"Q_Estudantes":13,"Q_Pesquisadores":3}|{"Nome":Tecnologia, educação e saúde,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Tecnologias Digitais na Educação,"Q_Estudantes":20,"Q_Pesquisadores":8}|{"Nome":Tecnologias para Educação, Difusão e o Ensino de Ciências e Matemática,"Q_Estudantes":0,"Q_Pesquisadores":2};;{"Formação acadêmica":Doutorado,"Pesquisadores":15,"Estudantes":14,"Técnicos":0,"Estrangeiros":0,"Total":29}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":11,"Técnicos":0,"Estrangeiros":0,"Total":11};http://dgp.cnpq.br/dgp/espelhogrupo/633527
Núcleo de Estudos em Informática Aplicada (NEIA);Certificado;2016;Cleon Xavier Pereira Júnior;Instituto Federal Goiano - IF Goiano;;Ciências Exatas e da Terra, Ciência da Computação;PR;;{"Nome":Cidades Inteligentes e Desenvolvimento Local,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Inteligência Artificial e Mineração de Dados,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Interação Humano Computador,"Q_Estudantes":5,"Q_Pesquisadores":1}|{"Nome":Informática Aplicada à Produção Animal,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Informática na Educação,"Q_Estudantes":5,"Q_Pesquisadores":3}|{"Nome":Sistemas Distribuídos,"Q_Estudantes":0,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":12,"Técnicos":0,"Estrangeiros":0,"Total":12}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/6480914941563781
Núcleo de Estudos em Matemática;Certificado;2021;Célia Maria Rufino Franco;Universidade Federal de Campina Grande - UFCG;Conselho de Educação, Pesquisa e Extensão;Ciências Exatas e da Terra, Matemática;PB;Pretende-se envolver docentes e alunos do Curso de Licenciatura em Matemática da Universidade Federal de Campina Grande (Campus Cuité) na pesquisa de temas relacionados à Matemática Pura, Matemática Aplicada, Educação Matemática e Estatística. Nossa meta é difundir conhecimentos matemáticos na resolução de problemas práticos e métodos de ensino de Matemática atrativos e dinâmicos.;{"Nome":Análise Descritiva, Inferencial e Modelagem de dados estatísticos,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Aplicações de Análise Numérica,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Aplicações de Ciência de Dados na Educação,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Ensino e Aprendizagem de Matemática e suas inovações,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Equações Diferenciais Elípticas: Desigualdades Variacionais,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Formação e Desenvolvimento profissional de professores de Matemática com foco na Jugyou kenkyuu e Engenharia Didática,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Matemática Aplicada à Engenharia,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Modelagem Matemática Aplicada a Epidemiologia,"Q_Estudantes":2,"Q_Pesquisadores":1};;{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/727733
Núcleo de Estudos em Redes Definidas por Software (NERDS);Certificado;2013;Rodolfo da Silva Villaca;Universidade Federal do Espírito Santo - UFES;Centro Tecnológico;Ciências Exatas e da Terra, Ciência da Computação;ES;O Núcleo de Estudos em Redes Definidas por Software (Nerds) é um espaço deuso compartilhado entre o PPGI (Programa de Pós-Graduação em Informática), o PPGEE (Programa de Pós-Graduação em Engenharia Elétrica). No Nerds atualmente trabalham estudantes de graduação e de pós-graduação desenvolvendo pesquisas em redes de computadores e sistemas distribuídos principalmente nas seguintes linhas: Programabilidade de Redes, Computação em Nuvem, Metodologias e Técnicas de Computação Aplicadas em Redes e Sensoriamento e IoT (Internet das Coisas). Essa característica multidisciplinar do Nerds, que vem interagindo com grupos de pesquisas diversos nos programas de pós-graduação em Engenharia Elétrica e Informática, tem o potencial de desenvolver novas linhas de pesquisa e nucleação de novos grupos, em especial no Ifes/Serra, Ifes/Colatina, Ifes/Cachoeiro e Ufes/Alegre com a participação de professores destes campi no Nerds.;{"Nome":Computação em Nuvem,"Q_Estudantes":1,"Q_Pesquisadores":6}|{"Nome":Internet das Coisas,"Q_Estudantes":0,"Q_Pesquisadores":7}|{"Nome":Metodologias e Técnicas de Computação Aplicados às Redes de Computadores,"Q_Estudantes":2,"Q_Pesquisadores":8}|{"Nome":Programabilidade de Redes,"Q_Estudantes":3,"Q_Pesquisadores":7};{"Nome":Rede Nacional de Ensino e Pesquisa,"Sigla":RNP,"UF":RJ};{"Formação acadêmica":Doutorado,"Pesquisadores":14,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":17}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/476777
Núcleo de Estudos em Responsabilidade Civil;Certificado;2020;Thalles Ricardo Alciati Valim;Universidade do Estado de Minas Gerais - UEMG;Unidade Acadêmica Ituiutaba;Ciências Sociais Aplicadas, Direito;MG;O presente projeto objetiva desenvolver novas linhas de pesquisa relacionadas à temática da Responsabilidade Civil, envolvendo, particularmente, os seguintes problemas: (i) teorias de nexo de causalidade, (ii) nova tipologia de danos (dano estético, dano biológico, dano sexual, dano existencial, dano por bullying etc.), (ii) a responsabilidade civil e as novas tecnologias (inteligência artificial, internet das coisas etc.) O projeto de pesquisa será desenvolvido mediante a constituição de um grupo de trabalho composto por professores pesquisadores vinculados à UEMG e por alunos igualmente vinculados a esta Instituição, que irão se encontrar quinzenalmente, em reuniões presenciais ou telemáticas, para discutir temas pertinentes com base em recensão bibliográfica previamente definida pelo Professor Coordenador. Com base nessa discussão, caberá a cada membro do grupo de pesquisa, definir âmbitos de trabalho individuaIs ou coletivos que resultarão na publicação de artigos científicos.;{"Nome":Responsabilidade civil e Direito de Danos,"Q_Estudantes":3,"Q_Pesquisadores":1}|{"Nome":Responsabilidade Civil e novas tecnologias,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Teorias de nexo de causalidade,"Q_Estudantes":0,"Q_Pesquisadores":1};;{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/570504
Núcleo de Estudos em Responsabilidade Civil;Certificado;2020;Thalles Ricardo Alciati Valim;Universidade do Estado de Minas Gerais - UEMG;Unidade Acadêmica Ituiutaba;Ciências Sociais Aplicadas, Direito;MG;O presente projeto objetiva desenvolver novas linhas de pesquisa relacionadas à temática da Responsabilidade Civil, envolvendo, particularmente, os seguintes problemas: (i) teorias de nexo de causalidade, (ii) nova tipologia de danos (dano estético, dano biológico, dano sexual, dano existencial, dano por bullying etc.), (ii) a responsabilidade civil e as novas tecnologias (inteligência artificial, internet das coisas etc.) O projeto de pesquisa será desenvolvido mediante a constituição de um grupo de trabalho composto por professores pesquisadores vinculados à UEMG e por alunos igualmente vinculados a esta Instituição, que irão se encontrar quinzenalmente, em reuniões presenciais ou telemáticas, para discutir temas pertinentes com base em recensão bibliográfica previamente definida pelo Professor Coordenador. Com base nessa discussão, caberá a cada membro do grupo de pesquisa, definir âmbitos de trabalho individuaIs ou coletivos que resultarão na publicação de artigos científicos.;{"Nome":Responsabilidade civil e Direito de Danos,"Q_Estudantes":3,"Q_Pesquisadores":1}|{"Nome":Responsabilidade Civil e novas tecnologias,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Teorias de nexo de causalidade,"Q_Estudantes":0,"Q_Pesquisadores":1};;{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/1619567247299110
Núcleo de Estudos em Robótica e Automação na Agricultura - NERAA;Certificado;2018;Alexsandro Oliveira da Silva;Universidade Federal do Ceará - UFC;Departamento de Engenharia Agrícola;Ciências Agrárias, Engenharia Agrícola;CE;O Núcleo de Estudos em Robótica e Automação na Agricultura (NERAA) é um grupo focado em sistemas agrícolas com ênfase na aplicação de tecnologias de robótica e visão computacional nas áreas da engenharia agrícola. Seus objetos de estudo são automação e controle de processos envolvidos na irrigação, mecanização e ambiência agrícola. O NERAA tem como sua principal preocupação a elevação do nível tecnológico da agricultura nordestina face aos seus aspectos peculiares em termos de condição edafoclimática e baixa produtividade. Este grupo pode auxiliar no desenvolvimento de novas tecnologias e formação de profissionais atuando no ramo da inovação tecnológica com ênfase na automação de processos úteis na produção agrícola. O líder do grupo (NERAA), Prof. Dr. Alexsandro Oliveira da Silva publicou 35 artigos em periódicos indexados nacionais e internacionais, participou de 27 congressos nacionais, internacionais, encontros de pesquisa, workshops e seminários, onde apresentou 116 trabalhos.;{"Nome":Agricultura de precisão,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Automação na agricultura irrigada,"Q_Estudantes":3,"Q_Pesquisadores":5}|{"Nome":Projeto de máquinas robóticas,"Q_Estudantes":0,"Q_Pesquisadores":3}|{"Nome":Sistemas de otimização de conforto térmico,"Q_Estudantes":0,"Q_Pesquisadores":2};{"Nome":Universidade Federal do Triângulo Mineiro,"Sigla":UFTM,"UF":MG}|{"Nome":Faculdade de Ciências e Engenharia - Campus Experimental de Tupã,"Sigla":FCE/UNESP/Tupã,"UF":SP};{"Formação acadêmica":Doutorado,"Pesquisadores":7,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/319264
Núcleo de Estudo de Gestão de Tecnologias da Informação;Em preenchimento;2017;Assuero Fonseca Ximenes ;Universidade Federal do Agreste de Pernambuco - UFAPE;;Ciências Exatas e da Terra, Ciência da Computação;PE;;{"Nome":Inteligência Artificial,"Q_Estudantes":0,"Q_Pesquisadores":1}|{"Nome":Governança de Tecnologia da Informação e Comunicação,"Q_Estudantes":1,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/712395
Núcleo de Estudos em Tecnologias, Modelagem e Sistemas em Administração;Certificado;2016;Cesar Alexandre de Souza;Universidade de São Paulo - USP;;Ciências Sociais Aplicadas, Administração;SP;Em suas três linhas de pesquisa, o grupo tem como foco atuar por meio de publicações em revistas acadêmicas no Brasil e no Exterior, organização de congressos, co-orientação de pesquisas com universidades parceiras e desenvolvimento de projetos de pesquisa com bolsas de fomento. Como métodos de pesquisa o grupo privilegia os métodos quantitativos, envolvendo métodos estatísticos, aprendizagem de máquina, inteligência artificial, dinâmica de sistemas e simulação por computador.;{"Nome":Modelagem, Análise de Dados e Inteligência Artificial em Gestão,"Q_Estudantes":3,"Q_Pesquisadores":3}|{"Nome":Tecnologias Educacionais & Competências Digitais,"Q_Estudantes":4,"Q_Pesquisadores":1}|{"Nome":Transformação Digital e Novos Modelos de Negócios Digitais,"Q_Estudantes":4,"Q_Pesquisadores":4};;{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":8,"Técnicos":0,"Estrangeiros":0,"Total":14}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/741374
Núcleo de Estudos em Tecnologias, Modelagem e Sistemas em Administração;Certificado;2016;Cesar Alexandre de Souza;Universidade de São Paulo - USP;;Ciências Sociais Aplicadas, Administração;SP;Em suas três linhas de pesquisa, o grupo tem como foco atuar por meio de publicações em revistas acadêmicas no Brasil e no Exterior, organização de congressos, co-orientação de pesquisas com universidades parceiras e desenvolvimento de projetos de pesquisa com bolsas de fomento. Como métodos de pesquisa o grupo privilegia os métodos quantitativos, envolvendo métodos estatísticos, aprendizagem de máquina, inteligência artificial, dinâmica de sistemas e simulação por computador.;{"Nome":Modelagem, Análise de Dados e Inteligência Artificial em Gestão,"Q_Estudantes":3,"Q_Pesquisadores":3}|{"Nome":Tecnologias Educacionais & Competências Digitais,"Q_Estudantes":4,"Q_Pesquisadores":1}|{"Nome":Transformação Digital e Novos Modelos de Negócios Digitais,"Q_Estudantes":4,"Q_Pesquisadores":4};;{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":8,"Técnicos":0,"Estrangeiros":0,"Total":14}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/3427569832307113
Núcleo de Estudos sobre Aplicação de Algoritmos em Contabilidade e Finanças - NEACONF;Certificado;2021;Ewerton Alex Avelar;Universidade Federal de Minas Gerais - UFMG;Departamento de Ciências Contábeis;Ciências Sociais Aplicadas, Administração;MG;Pretende-se estudar os embasamentos teóricos usados para o desenvolvimento e os resultados da aplicação prática de técnicas inovadoras que usam linguagem de programação computacional mediante enunciados e instruções lógico-matemáticas, por meio de um conjunto de regras e orientações simbólicas para se alcançar determinados objetivos;{"Nome":Aplicação de algoritmos em Finanças,"Q_Estudantes":6,"Q_Pesquisadores":9}|{"Nome":Aplicação de algoritmos em sistemas de controle gerencial,"Q_Estudantes":2,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":9,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":10}|{"Formação acadêmica":Mestrado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/4230453184040244
