Grupo;Situação;Ano Formação;Líder;Instituição;Unidade;Área predominante;UF;Repercussão;Linhas de Pesquisa;Instituições Parceiras;Indicadores de RH;link
SIMD - Segurança da Informação, Infraestrutura de TI, Dispositivos Móveis e Desenvolvimento de Software.;Certificado;2014;Bruno Chagas Alves Fernandes;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul - IFRS;IFRS - Campus Osório;Ciências Exatas e da Terra, Ciência da Computação;RS;O grupo SIMD é composto pelos professores de informática do Campus Osório e tem como finalidade desenvolver pesquisas na área de Tecnologia da Informação, com foco em Desenvolvimento de Software para as plataformas desktop, móvel e web. O grupo também tem foco na área de robótica educacional onde são desenvolvidos projetos na plataforma Arduino. O grupo visa também oportunizar a participação em projetos de pesquisa para os alunos dos cursos de Ensino Médio Integrado em Informática e Superior em Análise e Desenvolvimento de Sistemas.;{"Nome":Desenvolvimento,"Q_Estudantes":2,"Q_Pesquisadores":7}|{"Nome":Dispositivos Móveis,"Q_Estudantes":1,"Q_Pesquisadores":6}|{"Nome":Informática na Educação,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Infraestrutura,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Realidade Aumentada,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":Robótica Educacional,"Q_Estudantes":1,"Q_Pesquisadores":4}|{"Nome":Segurança da Informação,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Sistemas de Informação.,"Q_Estudantes":0,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Mestrado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4};http://dgp.cnpq.br/dgp/espelhogrupo/77164
Sistemas Ciber-Físicos Industriais;Certificado;2018;Andre Schneider de Oliveira;Universidade Tecnológica Federal do Paraná - UTFPR;Campus Curitiba;Engenharias, Engenharia Elétrica;PR;Espera-se contribuir com a proposição de novas abordagens nos temas: -Agentes em sistemas ciber-físicos industriais - Interoperabilidade e padronização para agentes - Modelagem e Engenharia de Sistemas Baseados em Agentes - Soluções de segurança, confiabilidade e segurança de agentes - Engenharia de sistemas ciber-físicos baseados em agentes - Inteligência artificial e aprendizado de máquina com agentes - Realizando abordagens IIoT / Industry4.0 com agentes - Transformação digital e treinamento para sistema de agentes;{"Nome":Escalonamento Dinâmico de Tarefas em Sistemas Distribuídos Industriais,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Resiliência e Tolerância à Falhas em Sistemas Industriais,"Q_Estudantes":2,"Q_Pesquisadores":2}|{"Nome":Robótica Inteligente em Sistemas Ciber-Físicos Industriais,"Q_Estudantes":13,"Q_Pesquisadores":4}|{"Nome":Sistemas Multi-Agentes Industriais,"Q_Estudantes":2,"Q_Pesquisadores":4};{"Nome":Instituto Politécnico de Bragança,"Sigla":IPB,"UF":};{"Formação acadêmica":Doutorado,"Pesquisadores":6,"Estudantes":11,"Técnicos":0,"Estrangeiros":0,"Total":17}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1};http://dgp.cnpq.br/dgp/espelhogrupo/0840107557355147
Sistemas Interativos e de Informação - SIN;Certificado;1998;Rafael Rieder;Universidade de Passo Fundo - UPF;;Ciências Exatas e da Terra, Ciência da Computação;RS;Este grupo visa o estudo, a aplicação e a avaliação de processos e metodologias para o desenvolvimento de soluções inovadoras de software, explorando o uso e a integração de diferentes técnicas computacionais como meio de qualificar sistemas interativos e de informação. Para tanto, incentiva-se a pesquisa sobre os recentes avanços tecnológicos e científicos que podem ser incorporados e combinados em aplicações computacionais que atendam, em especial, às demandas do mercado regional. Nesta linha se incluem estudos sobre ambientes de realidade virtual que exploram a interatividade na visualização de informações, modernas técnicas de armazenamento e extração de informação, projeto e avaliação de interfaces acessíveis, o uso da informação em sistemas inteligentes de processo decisório, modelagem e personalização de software com base em conteúdos dinâmicos, e integração de processos, métodos, técnicas e ferramentas em atividades de desenvolvimento de software.;{"Nome":Engenharia de Software,"Q_Estudantes":3,"Q_Pesquisadores":2}|{"Nome":Inteligência Artificial,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Interação Humano-Computador,"Q_Estudantes":7,"Q_Pesquisadores":3}|{"Nome":Visão Computacional e Aprendizado de Máquina,"Q_Estudantes":5,"Q_Pesquisadores":1};{"Nome":Centro Nacional de Pesquisa de Trigo,"Sigla":Embrapa/CNPT,"UF":RS}|{"Nome":Instituto Federal Sul-Rio-Grandense - Campus Passo Fundo,"Sigla":IFSUL/PassoFundo,"UF":RS};{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":0,"Estudantes":1,"Técnicos":4,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":6,"Técnicos":1,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":7,"Técnicos":0,"Estrangeiros":0,"Total":7};http://dgp.cnpq.br/dgp/espelhogrupo/20618
Sistemas Interativos e de Informação - SIN;Certificado;1998;Rafael Rieder;Universidade de Passo Fundo - UPF;;Ciências Exatas e da Terra, Ciência da Computação;RS;Este grupo visa o estudo, a aplicação e a avaliação de processos e metodologias para o desenvolvimento de soluções inovadoras de software, explorando o uso e a integração de diferentes técnicas computacionais como meio de qualificar sistemas interativos e de informação. Para tanto, incentiva-se a pesquisa sobre os recentes avanços tecnológicos e científicos que podem ser incorporados e combinados em aplicações computacionais que atendam, em especial, às demandas do mercado regional. Nesta linha se incluem estudos sobre ambientes de realidade virtual que exploram a interatividade na visualização de informações, modernas técnicas de armazenamento e extração de informação, projeto e avaliação de interfaces acessíveis, o uso da informação em sistemas inteligentes de processo decisório, modelagem e personalização de software com base em conteúdos dinâmicos, e integração de processos, métodos, técnicas e ferramentas em atividades de desenvolvimento de software.;{"Nome":Engenharia de Software,"Q_Estudantes":3,"Q_Pesquisadores":2}|{"Nome":Inteligência Artificial,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Interação Humano-Computador,"Q_Estudantes":7,"Q_Pesquisadores":3}|{"Nome":Visão Computacional e Aprendizado de Máquina,"Q_Estudantes":5,"Q_Pesquisadores":1};{"Nome":Centro Nacional de Pesquisa de Trigo,"Sigla":Embrapa/CNPT,"UF":RS}|{"Nome":Instituto Federal Sul-Rio-Grandense - Campus Passo Fundo,"Sigla":IFSUL/PassoFundo,"UF":RS};{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":0,"Estudantes":1,"Técnicos":4,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":6,"Técnicos":1,"Estrangeiros":0,"Total":7}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":7,"Técnicos":0,"Estrangeiros":0,"Total":7};http://dgp.cnpq.br/dgp/espelhogrupo/3163482285004956
TecInt - Tecnologias Interativas;Certificado;2021;Ismar Frango Silveira;Universidade Presbiteriana Mackenzie - MACKENZIE;;Ciências Exatas e da Terra, Ciência da Computação;SP;O grupo de pesquisa TecInt - Tecnologias Interativas tem como objetivo promover e realizar atividades de pesquisa relacionadas à interação do usuário com foco nas áreas de Interação Humano-Computador, Realidade Virtual e Aumentada, Sistemas Interativos, soluções em saúde e educação, soluções mobile, dentre outros.;{"Nome":Desenvolvimento de Jogos Digitais,"Q_Estudantes":1,"Q_Pesquisadores":7}|{"Nome":Design Universal e Acessibilidade,"Q_Estudantes":10,"Q_Pesquisadores":6}|{"Nome":Interação Humano-Computador aplicada à Educação,"Q_Estudantes":0,"Q_Pesquisadores":5}|{"Nome":Realidade Virtual, Aumentada e Mista,"Q_Estudantes":1,"Q_Pesquisadores":4};{"Nome":Centro de Pós-Graduação e Pesquisa,"Sigla":CPGP,"UF":SP}|{"Nome":Campus Campo Mourão,"Sigla":UTFPR/CM,"UF":PR}|{"Nome":Faculdade de Engenharia de Sorocaba,"Sigla":FACENS,"UF":SP};{"Formação acadêmica":Doutorado,"Pesquisadores":9,"Estudantes":1,"Técnicos":0,"Estrangeiros":2,"Total":12}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":1,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4};http://dgp.cnpq.br/dgp/espelhogrupo/764540
TECLA: Tecnologias, Educação e Linguística Aplicada;Certificado;2020;Paulo Roberto Boa Sorte Silva;Universidade Federal de Sergipe - UFS;;Ciências Humanas, Educação;SE;(i) Parceria de pesquisa, no ano de 2017, com bolsa da Fundação Fulbright, na University of Michigan, EUA, Faculdade de Educação/ Departamento de Estudos Educacionais, (ii) Ação de pesquisa e cooperação internacional com a University of Miami, nos Estados Unidos (desde setembro de 2019), (iii) Parceria de pesquisa e formação, desde agosto de 2020, com a Faculdade de Educação da Virginia Commonwealth University, Estados Unidos. (iii) Atuação no Programa de Mobilidade (PROMOB), edital FAPITEC/CAPES do Programa de Pós-Graduação em Educação da UFS, envolvendo a Universidade Federal de Minas Gerais (UFMG), em Belo Horizonte-MG e a Universidade do Vale do Rio dos Sinos (UNISINOS), Rio Grande do Sul (nos anos de 2017 a 2020). (iv) Projeto financiado pelo edital 02/2020/ FAPITEC/SEDUC-SE intitulado, Realidade aumentada no ensino de língua inglesa em escolas públicas: ação de pesquisa e cooperação internacional;{"Nome":Linguagem, Sociedade e Educação,"Q_Estudantes":5,"Q_Pesquisadores":1}|{"Nome":Linguagens e Tecnologias na Educação,"Q_Estudantes":7,"Q_Pesquisadores":3};{"Nome":Universidade Federal de Minas Gerais,"Sigla":UFMG,"UF":MG}|{"Nome":University of Miami,"Sigla":UMiami,"UF":}|{"Nome":Virginia Commonwealth University,"Sigla":VCU,"UF":}|{"Nome":Universidade do Vale do Rio dos Sinos,"Sigla":UNISINOS,"UF":RS}|{"Nome":University of Michigan,"Sigla":UMICH,"UF":};{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":5,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/556204
TECLA: Tecnologias, Educação e Linguística Aplicada;Certificado;2020;Paulo Roberto Boa Sorte Silva;Universidade Federal de Sergipe - UFS;;Ciências Humanas, Educação;SE;(i) Parceria de pesquisa, no ano de 2017, com bolsa da Fundação Fulbright, na University of Michigan, EUA, Faculdade de Educação/ Departamento de Estudos Educacionais, (ii) Ação de pesquisa e cooperação internacional com a University of Miami, nos Estados Unidos (desde setembro de 2019), (iii) Parceria de pesquisa e formação, desde agosto de 2020, com a Faculdade de Educação da Virginia Commonwealth University, Estados Unidos. (iii) Atuação no Programa de Mobilidade (PROMOB), edital FAPITEC/CAPES do Programa de Pós-Graduação em Educação da UFS, envolvendo a Universidade Federal de Minas Gerais (UFMG), em Belo Horizonte-MG e a Universidade do Vale do Rio dos Sinos (UNISINOS), Rio Grande do Sul (nos anos de 2017 a 2020). (iv) Projeto financiado pelo edital 02/2020/ FAPITEC/SEDUC-SE intitulado, Realidade aumentada no ensino de língua inglesa em escolas públicas: ação de pesquisa e cooperação internacional;{"Nome":Linguagem, Sociedade e Educação,"Q_Estudantes":5,"Q_Pesquisadores":1}|{"Nome":Linguagens e Tecnologias na Educação,"Q_Estudantes":7,"Q_Pesquisadores":3};{"Nome":Universidade Federal de Minas Gerais,"Sigla":UFMG,"UF":MG}|{"Nome":University of Miami,"Sigla":UMiami,"UF":}|{"Nome":Virginia Commonwealth University,"Sigla":VCU,"UF":}|{"Nome":Universidade do Vale do Rio dos Sinos,"Sigla":UNISINOS,"UF":RS}|{"Nome":University of Michigan,"Sigla":UMICH,"UF":};{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":5,"Técnicos":0,"Estrangeiros":0,"Total":8}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/2527515373214405
TECMIDIA;Certificado;2007;Milton Luiz Horn Vieira;Universidade Federal de Santa Catarina - UFSC;Departamento de Expressão Gráfica;Ciências Sociais Aplicadas, Desenho Industrial;SC;Atualmente desenvolve pesquisas, de atividades de ensino e de projetos ou atividades de extensão em Animação, Games, TV digital Interativa e Processos aplicados de Tecnologia. Ele é resultado, desde sua origem, na formação básica e especializada aplicada aos cursos que necessitam de conhecimentos sobre representação e criação gráfica e, também, presta outros serviços à universidade e à sociedade, desenvolvendo pesquisas e consequentes atividades de extensão voltadas aos interesses de diversos setores acadêmicos e sociais. O Grupo de pesquisa procura estar capacitado, com base em sua experiência e tradição, para desenvolver atividades de ciência e tecnologia, decorrentes de pesquisa básica, científica, aplicada ou tecnológica, com desenvolvimento experimental de produtos ou processos. Além disso, administra pesquisa científica e tecnológica, promove e realiza eventos técnicos e científicos, e atua na educação, além de treinamento de pessoas para atuarem na área de ciência e tecnologia.;{"Nome":Ambientes Digitais e Tecnologias Aplicadas a Informação e Comunicação,"Q_Estudantes":5,"Q_Pesquisadores":5}|{"Nome":Análise, avaliação e desenvolvimento de jogos eletrônicos,"Q_Estudantes":4,"Q_Pesquisadores":4}|{"Nome":Mídias Digitais Interativas,"Q_Estudantes":7,"Q_Pesquisadores":3}|{"Nome":Rastreabilidade,"Q_Estudantes":0,"Q_Pesquisadores":3};;{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":11}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":6};http://dgp.cnpq.br/dgp/espelhogrupo/541858
Tecnologia Aplicada;Certificado - Não-atualizado há mais de 12 meses;2021;Marvin Oliver Schneider ;Centro Universitário Senac - SENAC/SP;Centro Universitário SENAC - Campus Santo Amaro;Ciências Exatas e da Terra, Ciência da Computação;SP;Grupo de pesquisa inter e multi e transdisciplinar que visa reunir pesquisadores, docentes e discentes de diferentes áreas de conhecimento. Tal grupo objetiva investigar, avaliar, refletir e divulgar produção acadêmica e científica nas seguintes áreas: Tecnologias da Informação e Comunicação (TIC), Design Digital, Jogos Digitais, Educação, e Ambientes Interativos. Neste grupo são desenvolvidos projetos de pesquisa que exploram a aplicação de tecnologias digitais na superação de desafios sociais, econômicos e culturais de forma inovadora e centrada no ser humano, seus anseios e necessidades. Este grupo de estudos tem como objetivo investigar a adoção de tecnologia em diversas áreas. Tem por foco em duas linhas de pesquisa: Aplicação de Tecnologias Digitais na Educação e Ambientes Interativos.;{"Nome":Ambientes Interativos,"Q_Estudantes":5,"Q_Pesquisadores":3}|{"Nome":Tecnologia Digital aplicada à Educação,"Q_Estudantes":11,"Q_Pesquisadores":9};;{"Formação acadêmica":Doutorado,"Pesquisadores":5,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Mestrado,"Pesquisadores":4,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":5}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":9,"Técnicos":0,"Estrangeiros":0,"Total":9};http://dgp.cnpq.br/dgp/espelhogrupo/600506
Tecnologias e Inovações Educacionais;Certificado;2019;Alexandre Fonseca D'Andréa;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB - IFPB;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - JP;Ciências Humanas, Educação;PB;;{"Nome":Aprendizagem Baseada em Problemas e Projetos,"Q_Estudantes":3,"Q_Pesquisadores":3}|{"Nome":Métodos de Aprendizagem Ativa,"Q_Estudantes":3,"Q_Pesquisadores":3}|{"Nome":Realidade Aumentada e Realidade Virtual aplicadas ao Ensino e Aprendizagem,"Q_Estudantes":5,"Q_Pesquisadores":2};;{"Formação acadêmica":Doutorado,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/474937
Tecnologias e práticas inovadoras aplicadas ao ensino;Certificado;2013;Luciene Cavalcanti Rodrigues;Instituto Federal de São Paulo - IFSP;IFSP - Campus Votuporanga;Ciências Exatas e da Terra, Ciência da Computação;SP;O objetivo geral do grupo é o estudo da influência TIC na Educação, de forma específica, objetiva-se a criação de jogos para inclusão digital, desenvolvimento de ferramentas computacionais para auxílio ao ensino presencial de disciplinas dos cursos técnicos do IFSP, uso de redes sociais, ferramentas de autoria para a criação de objetos de aprendizagem, ensino a distância, estudo de novas tecnologias como TV Digital, Robótica, Jogos e Ferramentas Educacionais, Realidade Aumentada, Ferramentas para a criação de jogos por crianças e adolescentes (como Alice e Greenfoot), bem como demais tecnologias e ferramentas gratuitas que podem ser utilizadas livremente por professores do ensino técnico, médio e superior.;{"Nome":Desenvolvimento de Software,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Jogos e Gamificação,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":TIC aplicada ao ensino,"Q_Estudantes":0,"Q_Pesquisadores":8};{"Nome":Faculdade de Tecnologia de São José do Rio Preto,"Sigla":FATEC/SJRP,"UF":SP}|{"Nome":Universidade de Ribeirão Preto - UNAERP,"Sigla":UNAERP,"UF":SP};{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Mestrado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado Profissional,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":1,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/1101127463151171
Tecnologias Emergentes;Certificado;2016;Daniella Rodrigues Bezerra;Instituto de Inovação, Pesquisa, Desenvolv. Científico e Tecnológico - AM - IPDEC/AM;;Ciências Exatas e da Terra, Ciência da Computação;AM;Esse grupo se concentra nos avanços contemporâneos e inovações em diversos campos da tecnologia digital que geram convergência evolutiva e habilitadoras como: blockhain, computação em nuvem, inteligência artificial, internet das coisas, realidade aumentada, virtual e mista.;{"Nome":Desenvolvimento de Tecnologias Emergentes,"Q_Estudantes":5,"Q_Pesquisadores":19};{"Nome":Denso Industrial da Amazonia,"Sigla":DENSO,"UF":AM};{"Formação acadêmica":Doutorado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Especialização,"Pesquisadores":2,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":2}|{"Formação acadêmica":Graduação,"Pesquisadores":6,"Estudantes":2,"Técnicos":2,"Estrangeiros":0,"Total":10}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":8,"Estudantes":1,"Técnicos":1,"Estrangeiros":0,"Total":10}|{"Formação acadêmica":Outros,"Pesquisadores":1,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/770484
TECNOLOGIAS, INDÚSTRIA 4.0 E DISPOSITIVOS MÓVEIS;Certificado;2018;Laercio Martins Carpes;Centro Universitário Adventista de São Paulo - UNASP;;Ciências Exatas e da Terra, Ciência da Computação;SP;Trabalhar como as ferramentas: Realidade Virtual/Aumentada/Misturada, Usabilidade, Dispositivos Móveis, Deficientes, Direitos Autoriais, Robótica.;{"Nome":Aplicações em Robótica Móvel,"Q_Estudantes":0,"Q_Pesquisadores":4}|{"Nome":Capital Humano, Transferência de Tecnologia, e a Industria 4.0,"Q_Estudantes":0,"Q_Pesquisadores":2}|{"Nome":TECNOLOGIAS, Inteligencia Artificial (IA), Internet das Coisas (IoT),"Q_Estudantes":0,"Q_Pesquisadores":2};;{"Formação acadêmica":Doutorado,"Pesquisadores":3,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Mestrado,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":1,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Ensino Médio (2o grau),"Pesquisadores":1,"Estudantes":0,"Técnicos":1,"Estrangeiros":0,"Total":2};http://dgp.cnpq.br/dgp/espelhogrupo/317084
TIP . Tecnologias Integradas ao Projeto;Certificado;2016;Jarryer Andrade De Martino;Universidade Federal do Espírito Santo - UFES;Centro de Artes da UFES;Ciências Sociais Aplicadas, Arquitetura e Urbanismo;ES;As metodologias e técnicas de representação adotadas durante a etapa de criação do projeto são ferramentas essenciais para os projetistas comunicarem as suas ideias. A inserção das tecnologias digitais neste processo pode promover alterações significativas no resultado, pois o projeto computacional dispõe de técnicas e métodos que potencializam a investigação e a exploração por meio da simulação e materialização. Este grupo tem como objetivo investigar estas influências no processo de representação e desenvolvimento do projeto, sendo consideradas abordagens teóricas, conceituais e práticas embasadas no contexto das tecnologias digitais e teoria da informação.;{"Nome":Computação Física e Interatividade,"Q_Estudantes":2,"Q_Pesquisadores":3}|{"Nome":Projeto Computacional,"Q_Estudantes":6,"Q_Pesquisadores":4}|{"Nome":Prototipagem Rápida e Fabricação Digital,"Q_Estudantes":2,"Q_Pesquisadores":4}|{"Nome":Sistemas Bioinspirados,"Q_Estudantes":1,"Q_Pesquisadores":2}|{"Nome":Sistemas Generativos,"Q_Estudantes":7,"Q_Pesquisadores":4};;{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":0,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Especialização,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":1,"Técnicos":0,"Estrangeiros":0,"Total":1}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":6,"Técnicos":0,"Estrangeiros":0,"Total":6};http://dgp.cnpq.br/dgp/espelhogrupo/230347
UFRPE-VCL;Certificado;2022;Filipe Rolim Cordeiro;Universidade Federal Rural de Pernambuco - UFRPE;;Ciências Exatas e da Terra, Ciência da Computação;PE;;{"Nome":Aprendizado fracamento supervisionado,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Auxílio ao diagnóstico médico utilizando imagens,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Detecção de Pessoas,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Inspeção e Análise de Anomalias,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Rastreamento de Objetos através de Randomização de Domínio,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Realidade Aumentada para segurança de espaços através de detecção de objetos, pessoas e suas relações,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Reconhecimento de Atividades de Pedestres em Ambientes Não-Controlados,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Reconhecimento de Caracteres,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Reconstrução 3D,"Q_Estudantes":2,"Q_Pesquisadores":1}|{"Nome":Segmentação Semântica de Gestos,"Q_Estudantes":1,"Q_Pesquisadores":1}|{"Nome":Treinamentos de modelos de deep learning com anotações ruidosas,"Q_Estudantes":1,"Q_Pesquisadores":1};{"Nome":Universidade Federal de Pernambuco,"Sigla":UFPE,"UF":PE};{"Formação acadêmica":Doutorado,"Pesquisadores":4,"Estudantes":2,"Técnicos":0,"Estrangeiros":0,"Total":6}|{"Formação acadêmica":Mestrado,"Pesquisadores":0,"Estudantes":4,"Técnicos":0,"Estrangeiros":0,"Total":4}|{"Formação acadêmica":Graduação,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3}|{"Formação acadêmica":Outros,"Pesquisadores":0,"Estudantes":3,"Técnicos":0,"Estrangeiros":0,"Total":3};http://dgp.cnpq.br/dgp/espelhogrupo/776640
